year,name
1778,DAVID KIRKPATRICK
1778,ISAAC HALSEY
1778,JANE ENGLISH
1778,PETER FORMAN
1778,WILLIAM HUGAN
1778,NELLY GOLDEN
1778,THOMAS FARR
1778,SAMUEL HILL
1778,JOHN LYLE
1778,JOHN DENNIS
1778,NOAH HUNT
1778,RALPH LANNING
1778,MARTHA LANNING
1778,JOHN FIDLER
1778,ARCHIBALD MERCER
1778,TUNIS QUICK
1778,JACOB VAN DIKE
1778,ARTHUR LIFFERTON
1778,THOMAS COX
1778,GEORGE BARCAW
1778,ABRAHAM WILLIAMSON
1778,CORNELIUS WHITESACK
1778,ADAM SHAVER
1778,JONATHAN OGDEN
1778,SAMUEL ROBERTS
1778,THOMAS HOUGHTON
1778,CASPER SHAVER
1778,JOSEPH BLOOMFIELD
1778,WILLIAM LINDSAY
1778,JOHN DANIELS
1778,ELIZABETH STEVENS
1778,KEZIAH SMITH
1778,ISAAC VAN CAMP
1778,RUTH PRINCE
1778,BERNARDUS VAN ZANDT
1778,MARY LYELL
1778,ELIHU SPENCER
1778,FAMECKY GARRISON
1778,JOHN SPADER
1778,MARY WIKOFF
1778,JOHN STOUT
1778,OKEY HOAGLAND
1778,ZEBULON STOUT
1778,JOHN SCHUREMAN
1778,ABRAHAM CRUSER
1778,JOHNSON TITUS
1778,JEREMIAH VANDIKE
1778,PETER VAN DORNE
1778,CORNELIUS VAN DORNE
1778,AARON VAN DORNE
1778,JOHN VAN DORNE
1778,HENRY DELATUSH
1778,JOHN BUDD
1778,WILLIAM VANDURSON
1778,JOHN POLHAMUS
1778,JAMES MOTT
1778,CORNELIUS COVENHOVEN
1778,GIDEON DECAMP
1778,DANIEL DRAKE
1778,CORNELIUS WHITENECK
1778,TERICK TENBROOK
1778,JOHN SHATHAM
1778,ANDREW SLUNTER
1778,CHRISTOPHER HOGLAND
1779,JOHN LOVELL
1779,JONATHAN VANLAWA
1779,ROBERT CRUTHERS
1779,THOMAS FORMAN
1779,JOSEPH PURSON
1779,OKEY HOAGLAND
1779,ALEXANDER MOORE
1779,GAVIN DRUMMOND
1779,JOHN CULP
1779,GEORGE LONGSTAFF
1779,JOSEPH KIRKBRIDE
1779,RACHAEL WILLS
1779,JOSEPH READ
1779,ZACHARIAH ROSWELL
1779,JOHN HOLMES
1779,DANIEL HENDRICKSON
1779,HANNAH RICE
1779,JOSEPH THROCKNORTON
1779,BUDDLE SHIMM
1779,MICHAEL FIELD
1779,HENDRICK PROBASCO
1779,JAMES NEWELL
1779,ABRAHAM VAN EST
1779,GEORGE VAN EST
1779,JOHN STASH
1779,ABRAHAM DUMOS
1779,PETER STRIKER
1779,ANNE VANLEW
1779,JACOBUS LAKE
1779,WILLIAM NEWBOLD
1779,SAMUEL STOUT
1779,FORMAN HUNT
1779,ALIFS POLHAMUS
1779,HENRY BUDD
1779,ELIAS WOODRUFF
1779,GIDEON DECAMP
1779,TERICK TENBROOK
1779,CHARLES BARCLAY
1779,OBADIAH HOWELL
1779,JOSEPH POTTS
1779,ANTHONY TAYLOR
1779,BENJAMIN COLES
1779,RALPH UPDIKE
1779,JOHN JEWELL
1779,JACOB SKENK
1779,ISRAEL WRIGHT
1779,HENRY HARPER
1779,CATHERINE DROOM
1779,MICHAEL HOSWELL
1779,MATHIAS TENYKE
1779,NICHOLAS ANGLE
1779,CORNELIUS MEFLER
1779,JACOB TEN EYKE
1779,JOHN OLIVER
1779,ABRAHAM TENYK
1779,JOSHUA SHREVE
1779,FORMAN & HUNT
1779,STACY POTTS
1779,NOAH HUNT
1779,NICHOLAS GOLDER
1779,DANIEL DENICE
1779,NEHEMIAH DUNHAM
1779,JOHN VAN CLEFE
1779,ISAAC GIVINS
1779,THOMAS HUNT
1779,DAVID FORMAN
1779,JOHN SKENK
1779,WILLIAM PLASKETT
1779,DAVID STOUT
1779,JOHN HALL
1779,SAMUEL HENRY
1779,DAVID JONES
1779,SAMUEL ROGERS
1779,MOORE FURMAN
1779,JAMES KIRKPATRICK
1779,HENRY DELATUSH
1779,JOHANNES WALDRUM
1779,RUM GARRISON
1779,BENJAMIN VANDERE
1779,PETER WIKOFF
1779,ABEL COOK
1779,JOSEPH BROWN
1779,JOHN SILVER
1779,NATHANIEL IMLAY
1779,JAQUES VOORHEES
1779,RICHARD GILLS
1779,JOHN STRIKER
1779,IDA WALDRUM
1779,SAMUEL BAYLESS
1779,RALPH HART
1779,ABRAHAM VANDORN
1779,WILLIAM SUMERVILL
1779,JAMES RICHMOND
1779,STEPHEN STEEL
1779,ROBERT PATTERSON
1779,ISAAC HARRIS
1779,PERRIGRINE & VAN EMBER
1779,JOHN VAN EMBURGH
1779,WILLIAM POTTS
1779,ANDREW BROWN
1779,ABNER HOUGHTON
1779,JANE BLAIR
1779,PETER TALLMAN
1779,ELIZABETH GRAHAM
1779,JAMES DIKIN
1779,ABRAM STRIKER
1779,WILLIAM COOK
1779,ABRAHAM STRIKER
1779,MARY TAYLOR
1779,HENRY VANMIDDLEWORTH
1779,JACOB VAN NORSTRANT
1779,JOSEPH DUGLAS
1779,CLAYTON NEWBOLD
1779,ROBERT IMLAY
1779,EDWARD TAYLOR
1779,GILBERT IMLAY
1779,JACOB BERGEN
1779,JOHN TEN EYK
1779,JACOB CLEMENTS
1779,JACOB WOOLSTONE
1779,ABRAHAM CRUZER
1779,CORNELIUS TENBROOK
1779,HEZEKIAH HOWELL
1779,RICHARD GREEN
1779,WILLIAM TUCKER
1779,THOMAS FURMAN
1779,WILLIAM BAKER
1779,JOSIAH VANKIRK
1779,MATHIAS MOUNT
1779,JOHN MOUNT
1779,JACOB REMSON
1779,WILLIAM REMSON
1779,WILLIAM HENDRICKSON
1779,GABRIEL ALLEN
1779,HENRY SLOAN
1779,BENJAMIN LAWRENCE
1779,TOBIAS HENDRICKSON
1779,OKEY HENDRICKSON
1779,JAMES TAPSCOTT
1779,WILLIAM TAPSCOTT
1779,JACOB PEROFS
1779,WILLIAM CLAYTON
1779,DANIEL HENDRIXON
1779,JOHN STACKS
1779,JOSEPH BADCOCK
1779,HENRY VANDIKE
1779,HUGH GASTON
1779,JOHN DUNKIN
1779,JOHN BERRIAN
1779,PETER NEVIUS
1779,JOHANNES STOKOFF
1779,JAMES MOUNT
1779,ELIZABETH RICE
1779,SARAH SCATTERGOOD
1779,JOHN WIKOFF
1779,MICHAEL DEMOT
1779,ERIK COLE
1779,THOMAS STILLMAN
1779,JOHN RULE
1779,BENJAMIN JONES
1779,HENRY CONIDA
1779,NATHANIEL LEWIS
1779,ABRAHAM BURKALEW
1779,MARTIN WIKOFF
1779,JOHN VOORHEES
1779,FREDERICK VANDIKE
1779,HENRY GULICK
1779,JOHN BAYLESS
1779,BARNETT STRIKER
1779,DERRICK DEMOTT
1779,JACOBUS VANDERVEER
1779,JOHN BARKALOW
1779,ABRAHAM BERKALEW
1779,JOHN BEATY
1779,DERRICK LONGSTREET
1779,JOHN VANDIKE
1779,RECLOFF VANDIKE
1779,JOSEPH HAGERMAN
1779,CHARITY VANDIKE
1779,CHRISTOPHER BECKMAN
1779,JOHN POPE
1779,CALEB CARMAN
1779,ABNER ROSELL
1779,WILLIAM GAMBLE
1779,TUNISE DENICE
1779,JAMES BREARLY
1779,JONATHAN RICHMOND
1779,JOHN STOUT
1779,DAVID BREARLEY
1779,JOHN POLHAMUS
1779,BENJAMIN VANKIRK
1779,JOSEPH BREARLEY
1779,GARRETT HENDRIXON
1779,JEREMIAH WOOLLEY
1779,RICHARD PRETT
1779,PETER FRENEAU
1779,THOMAS EMBLEY
1779,DAVID RHEA
1779,JOSEPH BURROWS
1779,JOHN GIBBS
1779,ISAAC BARCAW
1779,YIOCHIM QUICK
1779,JACOBUS QUICK
1779,RICHARD HOLEAMBE
1779,CORNELIUS CORNELL
1779,JOHN STACK
1779,STEPHEN TURHUME
1779,MICHAEL HAGERMAN
1779,PETER DETMUS
1779,JACOBUS GARRISON
1779,ARLENE DETMUS
1779,PETER STACK
1779,PETER PATTERSON
1779,ALBERTUS CORNELL
1779,LAWRENCE VAN CLARK
1779,BOWES REED
1779,THOMAS SMITH
1779,PETER HULICK
1779,BENJAMIN SMITH
1779,FORMANT HULICK
1779,DAVID HAY
1779,LUCAS VOORHEES
1779,JOHN COVENHOVEN
1779,TIMOTHY BREWSTER
1779,GARRETT VANDELAN
1779,ROBERT MCGALLIARD
1779,JACOB HAFER
1779,PETER PUMYEA
1779,DANIEL HOLMES
1779,TUNIS QUICK
1779,BENJAMIN HAGERMAN
1779,DAVID ENGLISH
1779,JOSEPH HOLMES
1779,HENDRICK CORTETYOW
1779,ISAAC VOORHEES
1779,HENRY TRAPHANGEN
1779,ISAACS COLE
1779,WILLIAM KENNY
1779,JOHN SCHWARTZ
1779,ALBERT VOORHEES
1779,EZEKIAL COLE
1779,JOHN HENDRIXON
1779,JOHN BALDWIN
1779,CHARLES STOTOFF
1779,WILLIAM WILLIAMSON
1779,WILLIAM VANDEARSON
1779,PETER ALLER
1779,PETER HOPPA
1779,ANDREW ANDERSON
1779,RECLOFF VOORHEES
1779,GARRETT VOORHEES
1779,ADAM STRIKER
1779,ALEXANDER ADAMS
1779,AARON LANE
1779,JOHN HOPPA
1779,REWBIN ARMITAGO
1779,ARTHUR GRAY
1779,ABRAHAM HUNT
1779,ARTHUR BARKALOW
1779,GARRETT SKENK
1779,WATERS SMITH
1779,JOSEPH MOORE
1779,REWBIN MORRIS
1779,JOHN SUTPHEN
1779,PETER ROCKIPILLOW
1779,JOHN SKINNER
1779,JOHN BARRAGAN
1779,NATHANIEL REED
1779,JACOB BLACKWELL
1779,PACKETT MOORE
1779,DAVID SLAYBACK
1779,JACOBUS BARRAGAN
1779,DAVID COVENHOVEN
1779,ISRAEL SMITH
1779,JURMIAH BLACK
1779,JOHN PRAWL
1779,JOHN BRINK
1779,ALEXANDER CHAMBERS
1779,ISAAC ROGERS (ESTATE)
1779,EZRA GILDERFLUVE
1779,JOACHIM GULICK
1779,JOHN LONGSTREET
1779,GURARDES BUKANON
1779,JOHANNES VANDERVEER
1779,HENRY VOORHEES
1779,HUMPHREY MOUNT
1779,JACOB EMON
1779,HENDRICK COVENHOVEN
1779,JACOB COVENHOVEN
1779,JACOB VANDORN
1779,ANDREW BRAY
1779,SAMUEL DICK
1779,RULOFF COVENHOVEN
1779,CORNELIUS COVENHOVEN
1779,JOHN VANDERVEER
1779,WILLIAM VANFLEET
1779,HENDRICK SKAMP
1779,HARRISON LANE
1779,ANDREW MONFORT
1779,SAMUEL BRIFE
1779,THOMAS HERBY
1779,ABNER SUTTON
1779,LAWRENCE DEMOTT
1779,RINEAR SMOCK
1779,ANDREW SMITH
1779,PETER VAN VOORHEES
1779,CORNELIUS LANE
1779,THOMAS CHAMBERLAIN
1779,THOMAS HENDRIXON
1779,GILBERT LANE
1779,ANDREW VANFLUKELL
1779,JOHN STULMAN
1779,WILLIAM HOLMES
1779,ABRAHAM LANE
1779,THOMAS HOLMES
1779,GARROTT COVENHOVEN
1779,PETER ROME
1779,ABRAHAM HARING
1779,JOHANNES HARING
1779,MARTEC VANDELYNDEN
1779,DANIEL HARING
1779,ABRAHAM M. HARING
1779,JACOB HARING
1779,WILLIAM ELSWORTH
1779,WILLIAM HYERS
1779,GARTEC HARING
1779,JENICKE LYHGT
1779,CATHERINE BOGART
1779,HENRY VANDOLSON
1779,WILLIAM VANDOLSON
1779,JOHN VANDOLSON
1779,GARROTT HARING
1779,LOTT RITTENHOUSER
1779,JACOB PEROF
1779,ANTHONY SWORRIE
1779,DAVID SCHOOLY
1779,PETER GORDON
1779,REM VANDERBECK
1779,HUGH NEWELL
1779,MARTHA SPEAR
1779,EBENEZER WARD
1779,FRANCIS BAFITT
1779,DAVID WILLIAMSON
1779,BENJAMIN LYON
1779,ROBERT EASTBRING
1779,ROBERT EASTBURN
1779,ISAAC COWGILL
1779,JOHN CRAIG
1779,ISAAC WIKOFF
1779,SAMUEL HOLCOMB
1779,PETER JOHNSON
1779,TUNIS HOPPOCK
1779,ISAAC GANOR
1779,CORNELIUS HOPPOCK
1779,JACOB HOLCOMB
1779,JACOB HEPHER
1779,NICHOLAS JOHNSON
1779,THOMAS HOLCOMB
1779,FRANCIS BLACKWELL
1779,GARROTT PATTERSON
1779,REM GARRISON
1779,SHADLOCK NIGUS
1779,JACOB VANDERVEER
1779,HEZIAH BLACKWELL
1779,JEMIMA BLACKWELL
1779,JAMES BLACKWELL
1779,JACOBUS VANDIVEER
1779,LAWRENCE VANDERVEER
1779,JOHN STEVENS
1779,THEOPHILUS MOORE
1779,OAKY LEFFERTOM
1779,GARROTT HENDRIXON
1779,SAMUEL LEWDEN
1779,JOHN ARMSTRONG
1779,WILLIAM LEWDEN
1779,EDWARD INGLETON
1779,ZELINA WARD
1779,DAVID DODD
1779,JOSIAH ZUMBY
1779,ZADOCK BALDRUM
1779,CATHERINE GREEN
1779,MARY WILLIAMS
1779,ISIAH DODD
1779,JOHN DODD
1779,JOHN RHEA
1779,GAMAHIL CRANE
1779,THOMAS FREEMAN
1779,MATHIAS CRANE
1779,STEPHEN HARRISON
1779,JOHN SMITH
1779,MARTIN SKENK
1779,LUCAS SKENK
1779,MOSES FERRARD
1779,ELISHA WALL
1779,JOHN CAMBLE
1779,JOHN WARD
1779,TIMOTHY WARD
1779,JOSEPH HARRISON
1779,JOSHUA DOD
1779,CORNELIUS VANDWOORT
1779,TIMOTHY BRUEN
1779,SILAS BALDWIN
1779,JAROD HARRISON
1779,ARON DOD
1779,AARON CRANE
1779,STEPHEN BALDWIN
1779,BATHUEL MEEN
1779,RILEY VOORHEES
1779,ELANOR COVENHOVEN
1779,WILLIAM MONTGOMERY
1779,NOAH CRANE
1779,JOSEPH DODD
1779,JOSEPH HOLSEY
1779,DANIEL BEDFORD
1779,EDWARD HUNT
1779,ALEXANDER M. WHORTER
1779,HENRY WILSON
1779,JOHN VANDORNE
1779,WILLIAM WILLIAMS
1779,WILLIAM VANDORN
1779,GARROTT VANDEVEER
1779,JAMES CAMPBELL
1779,BRAINARD DICKERSON
1779,JOHN DICKERSON
1779,JEREDIAH LINDSAY
1779,THOMAS BALDWIN
1779,CORNELIUS VANANGLER
1779,HENDRICK BARKALOW
1779,RULOFF NEVIUS
1779,ABRAHAM VOORHEES
1779,MICHAEL VANURDEN
1779,TOBIAS VANURDEN
1779,FREDERICK VANLEW
1779,JAMES THOMPSON
1779,JOHANNES LIGHT
1779,RINEAR PROBASCO
1779,JANE SKENK
1779,NATHANIEL BALWIN
1779,CHRISTIAN VANDOREN
1779,CORNELIUS VANDORNE
1779,BENJAMIN VANDORNE
1779,JOHN VANLEW
1779,BARNADUS GARRISON
1779,ADDRIANE VANMORFDRANT
1779,JOSEPH HEIGHT
1779,ADAM BUYER
1779,CONROD HOTTS
1779,JOHN POLSIONS
1779,RULOFF VOORHEES
1779,CATHERINE WILSON
1779,THOMAS CURTIS
1779,JAMES BUMSIDE
1779,JOSEPH MILLER
1779,AESHA LAMBERT
1779,WILLIAM VANCE
1779,MARMADUKE WATSON
1779,THOMAS LAWRENCE
1779,MARY PATTON
1779,HANNAH TALLMAN
1779,ABRAHAM DEREMEL
1779,JONATHAN PIDCOCK
1779,OGDEN CURTIS
1779,HENRY DUTTS
1779,MATTHIAS LANE
1779,SAMUEL GARRISON
1779,PAUL COOL
1779,ANDREW MCCLAY
1779,DANIEL SAXON
1779,JOHN CARMAN
1779,WILLIAM SKENK
1779,JOHN VANPITT
1779,DAVID BISHOFF
1779,JOHN WARFORD
1779,MATHIAS JOHNSON
1779,JOHN VERBRICK
1779,WILLIAM SPADER
1779,DERRICK LAW
1779,JUDITH LAW
1779,CATHERINE LAW
1779,JOHN BOGART
1779,RICHARD HALL
1779,CATHERINE COCK
1779,CHRISTOPHER JOHNSON
1779,RALPH SUTPHEN
1779,MATHIAS HOUSHALL
1779,JAMES NEVIUS
1779,EDWARD BROWN
1779,JOHN PERRINSON
1779,JACOB FISHER
1779,WALTER VANPITT
1779,JOHN HINERS
1779,RUTH VANPELT
1779,ALBERT NEVIUS
1779,JOHN VANDERBILT
1779,WILLIAM BELLIS
1779,PETER SILTON
1779,ABRAHAM VANOLUT
1779,THOMAS VANOLUT
1779,MAGDALEN STRIKER
1779,CORNELIUS MEFALAR
1779,JOHN WETHERILL
1779,WILLIAM WRIGHT
1779,GEORGE MCELROY
1779,JOHN TREAT CRANE
1779,THOMAS BROWN & CO
1779,SAMUEL WHETEKER
1779,AMOS SKELETON
1779,CALEB PARKHURST
1779,DANIEL CONDICT
1779,JOHN PEEK
1779,DAVID WILLIAMS
1779,MICHAEL BLEW
1779,THOMAS FENMORE
1779,ISAAC PEASSON
1779,JOHN BENNETT
1779,THOMAS BROWN
1779,SAMUEL JOHNSON
1779,BENJAMIN YOUNG PRIME
1779,JACOB VANDERGRIFT
1779,ELISHA AYERS
1779,JOSEPH PRUDEN
1779,ANSLEY DALGLESS
1779,JOHN GILL
1779,GARROTT VOORHEES
1779,MARTIN NEVIUS
1779,LUCY COOK
1779,JACOB CLEMMENTS
1779,BENJAMIN VANCLEVE
1779,JOHN HOPPING
1779,NATHANIEL SQUIRE
1779,EDWARD VANHARLINGER
1779,JONATHAN WADE
1779,POLLY HOSSEELL
1779,RICHARD NIXON
1779,FRANKLING GORDON
1779,SUSE DAVISON
1779,ELEZ GRAHAM
1779,THOMAS KING
1779,ROBERT BARCLAY
1779,JOHN ROSS
1779,ANDREW DAVISON
1779,THOMAS THOMPSON
1779,DAVID HENRY
1779,JOHN WILLING
1779,TEODER OUTGATT
1779,ROBERT PRESTHERS
1779,REUBEN RUNYAN
1779,NATHANIEL CAMP
1779,JOHN POTTER
1779,SETH WOODRUFF
1779,ENOS WOODRUFF
1779,SARAH CAMP
1779,THOMAS WEST
1779,LEWIS MULFORSE
1779,BENJAMIN BALDWIN
1779,ANTHONY APPLEGATE
1779,MOSES JEWELL
1779,SAMUEL SMITH
