year,name
1780,ROBERT LACEY
1780,SARAH MARSHAL
1780,MATTHEW TAYLOR
1780,JOHN MCGILL
1780,JOHN ARMSTRONG
1780,MARY SPRINGER
1780,ISABELLA CRAGHEAD
1780,CHARLES WILLIAMS
1780,JOHN LEA
1780,CORNELIUS KETTLE
1780,MARGARET JOHNSON
1780,JANE ROWLAND
1780,ROBERT WALLACE
1780,THOMAS WALLACE
1780,WILLIAM JOHNSON
1780,WILLIAM PASSMORE
1780,ROBERT SHIELDS
1780,ALAXANDER DAVIDSON
1780,MARY READ
1780,AGNES STEEL
1780,MARY MCELROY
1780,HANNAH BRYAN
1780,JOHN PASSMORE
1780,BENJAMIN MCLAY
