name,url,county
JACOB WIKOFF,https://www.ancestrylibrary.com/search/collections/2234/?name=JACOB_WIKOFF&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Middletown, Monmouth County,New Jersey"
ELIZABETH TAYLOR,https://www.ancestrylibrary.com/search/collections/2234/?name=ELIZABETH_TAYLOR&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
JOHN BUDD,https://www.ancestrylibrary.com/search/collections/2234/?name=JOHN_BUDD&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Morris County,New Jersey"
MARY MADDOX,https://www.ancestrylibrary.com/search/collections/2234/?name=MARY_MADDOX&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
TUNIS QUICK,https://www.ancestrylibrary.com/search/collections/2234/?name=TUNIS_QUICK&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"East and West Jersey,New Jersey"
ISAAC VANDIKE,https://www.ancestrylibrary.com/search/collections/2234/?name=ISAAC_VANDIKE&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
JOHN VANDIKE,https://www.ancestrylibrary.com/search/collections/2234/?name=JOHN_VANDIKE&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Gloucester County,New Jersey"
JACOB VANDIKE,https://www.ancestrylibrary.com/search/collections/2234/?name=JACOB_VANDIKE&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
SILAS CONDICT,https://www.ancestrylibrary.com/search/collections/2234/?name=SILAS_CONDICT&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Morris County,New Jersey"
JOHN HOLMES,https://www.ancestrylibrary.com/search/collections/2234/?name=JOHN_HOLMES&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Newton Township, Sussex County,New Jersey"
DANIEL JONES,https://www.ancestrylibrary.com/search/collections/2234/?name=DANIEL_JONES&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
NOAH HART,https://www.ancestrylibrary.com/search/collections/2234/?name=NOAH_HART&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
DAVID KIRKPATRICK,https://www.ancestrylibrary.com/search/collections/2234/?name=DAVID_KIRKPATRICK&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Middlesex and Somerset Counties,New Jersey"
JOHN GULICK,https://www.ancestrylibrary.com/search/collections/2234/?name=JOHN_GULICK&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Middlesex County,New Jersey"
JOHANNES SLOTCHOFF,https://www.ancestrylibrary.com/search/collections/2234/?name=JOHANNES_SLOTCHOFF&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
PETER NEVIUS,https://www.ancestrylibrary.com/search/collections/2234/?name=PETER_NEVIUS&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"East and West Jersey,New Jersey"
JOHANNES LIGHT,https://www.ancestrylibrary.com/search/collections/2234/?name=JOHANNES_LIGHT&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
JOSEPH HAGERMAN,https://www.ancestrylibrary.com/search/collections/2234/?name=JOSEPH_HAGERMAN&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
HENRY STRIKER,https://www.ancestrylibrary.com/search/collections/2234/?name=HENRY_STRIKER&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
HELENA BOGART,https://www.ancestrylibrary.com/search/collections/2234/?name=HELENA_BOGART&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
NATHANIEL CAMP,https://www.ancestrylibrary.com/search/collections/2234/?name=NATHANIEL_CAMP&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Essex County,New Jersey"
BRACKEY WIKOFF,https://www.ancestrylibrary.com/search/collections/2234/?name=BRACKEY_WIKOFF&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
WILLIAM WILLIAMSON,https://www.ancestrylibrary.com/search/collections/2234/?name=WILLIAM_WILLIAMSON&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Middlesex County,New Jersey"
JOHANNES VANLOW,https://www.ancestrylibrary.com/search/collections/2234/?name=JOHANNES_VANLOW&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
WILLIAM VANDURSON,https://www.ancestrylibrary.com/search/collections/2234/?name=WILLIAM_VANDURSON&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
MARY VREDENBURGH,https://www.ancestrylibrary.com/search/collections/2234/?name=MARY_VREDENBURGH&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
JOHN SCHUREMAN,https://www.ancestrylibrary.com/search/collections/2234/?name=JOHN_SCHUREMAN&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
RICHARD GIBBS,https://www.ancestrylibrary.com/search/collections/2234/?name=RICHARD_GIBBS&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,New Jersey
EDWARD DUFFIED,https://www.ancestrylibrary.com/search/collections/2234/?name=EDWARD_DUFFIED&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
SAMUEL STOCKTON,https://www.ancestrylibrary.com/search/collections/2234/?name=SAMUEL_STOCKTON&event=1777&event_x=10-0-0&residence=_new+jersey-usa_33&residence_x=_1-0&name_x=1_1,
PHILLIP STOCKTON,https://www.ancestrylibrary.com/search/collections/2234/?name=PHILLIP_STOCKTON&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
JOSEPH HOLMES,https://www.ancestrylibrary.com/search/collections/2234/?name=JOSEPH_HOLMES&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
JOHN TENBROOK,https://www.ancestrylibrary.com/search/collections/2234/?name=JOHN_TENBROOK&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
DAVID FORMAN,https://www.ancestrylibrary.com/search/collections/2234/?name=DAVID_FORMAN&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Monmouth County,New Jersey"
FRANCIS HOPKINSON,https://www.ancestrylibrary.com/search/collections/2234/?name=FRANCIS_HOPKINSON&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
MARY HENRY,https://www.ancestrylibrary.com/search/collections/2234/?name=MARY_HENRY&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
TERICK TENBROOK,https://www.ancestrylibrary.com/search/collections/2234/?name=TERICK_TENBROOK&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
GIDEON DECAMP,https://www.ancestrylibrary.com/search/collections/2234/?name=GIDEON_DECAMP&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
REZINE ANDERSON,https://www.ancestrylibrary.com/search/collections/2234/?name=REZINE_ANDERSON&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
HELENA VANLEWA,https://www.ancestrylibrary.com/search/collections/2234/?name=HELENA_VANLEWA&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
WILLIAM CARSON,https://www.ancestrylibrary.com/search/collections/2234/?name=WILLIAM_CARSON&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Roxbury Township, Morris County,New Jersey"
CORNELIA BRIDGES,https://www.ancestrylibrary.com/search/collections/2234/?name=CORNELIA_BRIDGES&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
RANSHA GULICK,https://www.ancestrylibrary.com/search/collections/2234/?name=RANSHA_GULICK&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
ELIHU SPENCER,https://www.ancestrylibrary.com/search/collections/2234/?name=ELIHU_SPENCER&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Nottingham Township, Burlington County,New Jersey"
WILLIAM CHURCHILL HUSTON,https://www.ancestrylibrary.com/search/collections/2234/?name=WILLIAM_CHURCHILL_HUSTON&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
CATHERINE STEVENS,https://www.ancestrylibrary.com/search/collections/2234/?name=CATHERINE_STEVENS&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
GARROTT HOPPER,https://www.ancestrylibrary.com/search/collections/2234/?name=GARROTT_HOPPER&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
JOHN BYRANCK,https://www.ancestrylibrary.com/search/collections/2234/?name=JOHN_BYRANCK&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
ALEXANDER ROBERTSON,https://www.ancestrylibrary.com/search/collections/2234/?name=ALEXANDER_ROBERTSON&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
BENJAMIN VANDERLANDER,https://www.ancestrylibrary.com/search/collections/2234/?name=BENJAMIN_VANDERLANDER&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
THEUNIS DEY,https://www.ancestrylibrary.com/search/collections/2234/?name=THEUNIS_DEY&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Bergen County,New Jersey"
TIMOTHY JACKSON,https://www.ancestrylibrary.com/search/collections/2234/?name=TIMOTHY_JACKSON&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
JOHN POLHAMUS,https://www.ancestrylibrary.com/search/collections/2234/?name=JOHN_POLHAMUS&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
ALLIS POLHAMUS,https://www.ancestrylibrary.com/search/collections/2234/?name=ALLIS_POLHAMUS&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
MICHAEL FIELD,https://www.ancestrylibrary.com/search/collections/2234/?name=MICHAEL_FIELD&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,New Jersey
JOHANNES VANLEWA,https://www.ancestrylibrary.com/search/collections/2234/?name=JOHANNES_VANLEWA&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
JOHN BERGEN,https://www.ancestrylibrary.com/search/collections/2234/?name=JOHN_BERGEN&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,New Jersey
WILLIAM TAPSCOTT,https://www.ancestrylibrary.com/search/collections/2234/?name=WILLIAM_TAPSCOTT&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
JOSEPH BORDEN,https://www.ancestrylibrary.com/search/collections/2234/?name=JOSEPH_BORDEN&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Chesterfield Township, Burlington County,New Jersey"
CORNELIUS TENBROOK,https://www.ancestrylibrary.com/search/collections/2234/?name=CORNELIUS_TENBROOK&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
JASPER SMITH,https://www.ancestrylibrary.com/search/collections/2234/?name=JASPER_SMITH&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Morris County,New Jersey"
JOHN COVENHOVEN,https://www.ancestrylibrary.com/search/collections/2234/?name=JOHN_COVENHOVEN&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Monmouth County,New Jersey"
JANE SHINK,https://www.ancestrylibrary.com/search/collections/2234/?name=JANE_SHINK&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
SAMUEL BAKER,https://www.ancestrylibrary.com/search/collections/2234/?name=SAMUEL_BAKER&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
JOHN KICKAM,https://www.ancestrylibrary.com/search/collections/2234/?name=JOHN_KICKAM&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
DAVID JONES,https://www.ancestrylibrary.com/search/collections/2234/?name=DAVID_JONES&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"New Hanover Township, Burlington County,New Jersey"
JONATHAN HOLMES,https://www.ancestrylibrary.com/search/collections/2234/?name=JONATHAN_HOLMES&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Monmouth County,New Jersey"
JOHN VANDIVEIR,https://www.ancestrylibrary.com/search/collections/2234/?name=JOHN_VANDIVEIR&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
MARY GROOMINDIKE,https://www.ancestrylibrary.com/search/collections/2234/?name=MARY_GROOMINDIKE&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
JOHN IMLAY,https://www.ancestrylibrary.com/search/collections/2234/?name=JOHN_IMLAY&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Mansfield Township, Burlington County,New Jersey"
RICHARD STOCKTON,https://www.ancestrylibrary.com/search/collections/2234/?name=RICHARD_STOCKTON&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Burlington, Burlington County,New Jersey"
HENRY VANDIKE,https://www.ancestrylibrary.com/search/collections/2234/?name=HENRY_VANDIKE&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"East and West Jersey,New Jersey"
SAMUEL ROGERS,https://www.ancestrylibrary.com/search/collections/2234/?name=SAMUEL_ROGERS&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Burlington,New Jersey"
GEORGE BARCAW,https://www.ancestrylibrary.com/search/collections/2234/?name=GEORGE_BARCAW&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
GARRETT PROPASCO,https://www.ancestrylibrary.com/search/collections/2234/?name=GARRETT_PROPASCO&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
CHRISTOPHER HOAGLAND,https://www.ancestrylibrary.com/search/collections/2234/?name=CHRISTOPHER_HOAGLAND&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"East and West Jersey,New Jersey"
JOSEPH HUGG,https://www.ancestrylibrary.com/search/collections/2234/?name=JOSEPH_HUGG&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
JOHN COOPER,https://www.ancestrylibrary.com/search/collections/2234/?name=JOHN_COOPER&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"New Barbadoes Township, Bergen County,New Jersey"
JOSEPH KIRKBRIDE,https://www.ancestrylibrary.com/search/collections/2234/?name=JOSEPH_KIRKBRIDE&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Chesterfield Township, Burlington County,New Jersey"
WATERS SMITH,https://www.ancestrylibrary.com/search/collections/2234/?name=WATERS_SMITH&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
JACOBUS VANDERVEER,https://www.ancestrylibrary.com/search/collections/2234/?name=JACOBUS_VANDERVEER&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
MATHIAS LANE,https://www.ancestrylibrary.com/search/collections/2234/?name=MATHIAS_LANE&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"East and West Jersey,New Jersey"
FRANKY JONES (WIDOW),https://www.ancestrylibrary.com/search/collections/2234/?name=FRANKY_JONES_(WIDOW)&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
MARY TONKINS,https://www.ancestrylibrary.com/search/collections/2234/?name=MARY_TONKINS&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
ABRAHAM VANEST,https://www.ancestrylibrary.com/search/collections/2234/?name=ABRAHAM_VANEST&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
JOHN DARE,https://www.ancestrylibrary.com/search/collections/2234/?name=JOHN_DARE&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"West Jersey,New Jersey"
THOMAS FOULKS,https://www.ancestrylibrary.com/search/collections/2234/?name=THOMAS_FOULKS&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
OBADIAH HOWELL,https://www.ancestrylibrary.com/search/collections/2234/?name=OBADIAH_HOWELL&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Hunterdon County,New Jersey"
CALEB CARMAN,https://www.ancestrylibrary.com/search/collections/2234/?name=CALEB_CARMAN&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Chesterfield Township, Burlington County,New Jersey"
MOSES SCOTT,https://www.ancestrylibrary.com/search/collections/2234/?name=MOSES_SCOTT&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
JOHANNES VANDERVEER,https://www.ancestrylibrary.com/search/collections/2234/?name=JOHANNES_VANDERVEER&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
JOSEPH BLOOMFIELD,https://www.ancestrylibrary.com/search/collections/2234/?name=JOSEPH_BLOOMFIELD&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
ABRAHAM CRUSER,https://www.ancestrylibrary.com/search/collections/2234/?name=ABRAHAM_CRUSER&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
TIMOTHY JONES,https://www.ancestrylibrary.com/search/collections/2234/?name=TIMOTHY_JONES&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
JACOB VANDORN,https://www.ancestrylibrary.com/search/collections/2234/?name=JACOB_VANDORN&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
DANIEL PERINE,https://www.ancestrylibrary.com/search/collections/2234/?name=DANIEL_PERINE&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Perth Amboy,New Jersey"
JOHN STEVENS,https://www.ancestrylibrary.com/search/collections/2234/?name=JOHN_STEVENS&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,New Jersey
TERRICK TENBROOK,https://www.ancestrylibrary.com/search/collections/2234/?name=TERRICK_TENBROOK&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
COURT WILLIAMSON,https://www.ancestrylibrary.com/search/collections/2234/?name=COURT_WILLIAMSON&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"East and West Jersey,New Jersey"
DERICK LONGSTREET,https://www.ancestrylibrary.com/search/collections/2234/?name=DERICK_LONGSTREET&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
AESHA LAMBERT,https://www.ancestrylibrary.com/search/collections/2234/?name=AESHA_LAMBERT&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
THOMAS HUNT,https://www.ancestrylibrary.com/search/collections/2234/?name=THOMAS_HUNT&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Sussex County,New Jersey"
SAMUEL HILL,https://www.ancestrylibrary.com/search/collections/2234/?name=SAMUEL_HILL&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Nottingham Township, Burlington County,New Jersey"
JOHN STRIKER,https://www.ancestrylibrary.com/search/collections/2234/?name=JOHN_STRIKER&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
HENRY VANDIRVEER,https://www.ancestrylibrary.com/search/collections/2234/?name=HENRY_VANDIRVEER&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
JACOB BLACKWELL,https://www.ancestrylibrary.com/search/collections/2234/?name=JACOB_BLACKWELL&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Hunterdon County,New Jersey"
LUKE COVENHOVEN,https://www.ancestrylibrary.com/search/collections/2234/?name=LUKE_COVENHOVEN&event=1777&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
LUKE VOORHEES,https://www.ancestrylibrary.com/search/collections/2234/?name=LUKE_VOORHEES&event=1778&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"New Barbadoes Township, Bergen County,New Jersey"
ISAAC COWGILL,https://www.ancestrylibrary.com/search/collections/2234/?name=ISAAC_COWGILL&event=1778&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Chesterfield Township, Burlington County,New Jersey"
ANTHONY TAYLOR,https://www.ancestrylibrary.com/search/collections/2234/?name=ANTHONY_TAYLOR&event=1778&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Chesterfield Township, Burlington County,New Jersey"
MARTIN NEVIUS,https://www.ancestrylibrary.com/search/collections/2234/?name=MARTIN_NEVIUS&event=1778&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
PARMENUS RIGGS,https://www.ancestrylibrary.com/search/collections/2234/?name=PARMENUS_RIGGS&event=1778&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
ELIZABETH IMLAY,https://www.ancestrylibrary.com/search/collections/2234/?name=ELIZABETH_IMLAY&event=1778&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
GEORGE PRICE,https://www.ancestrylibrary.com/search/collections/2234/?name=GEORGE_PRICE&event=1778&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
GARROTT VOORHEES,https://www.ancestrylibrary.com/search/collections/2234/?name=GARROTT_VOORHEES&event=1778&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
ABRAM STRIKER,https://www.ancestrylibrary.com/search/collections/2234/?name=ABRAM_STRIKER&event=1778&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
THOMAS BALDWIN,https://www.ancestrylibrary.com/search/collections/2234/?name=THOMAS_BALDWIN&event=1778&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Essex County,New Jersey"
MARY VANDERSPEIGLE,https://www.ancestrylibrary.com/search/collections/2234/?name=MARY_VANDERSPEIGLE&event=1778&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
ISAAC HALSEY,https://www.ancestrylibrary.com/search/collections/2234/?name=ISAAC_HALSEY&event=1778&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
JOHN CRAIG,https://www.ancestrylibrary.com/search/collections/2234/?name=JOHN_CRAIG&event=1778&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Essex County,New Jersey"
JANE ENGLISH,https://www.ancestrylibrary.com/search/collections/2234/?name=JANE_ENGLISH&event=1778&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
PETER FORMAN,https://www.ancestrylibrary.com/search/collections/2234/?name=PETER_FORMAN&event=1778&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,"Monmouth County,New Jersey"
JAMES JACKSON,https://www.ancestrylibrary.com/search/collections/2234/?name=JAMES_JACKSON&event=1778&event_x=10-0-0&name_x=1_1&residence=_new+jersey-usa_33&residence_x=_1-0,
