name,url,county
JOSEPH BRADLEY,https://www.ancestrylibrary.com/search/collections/5058/?name=JOSEPH_BRADLEY&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,"Nottingham West, Hillsborough,New Hampshire"
COTTON KIMBAL,https://www.ancestrylibrary.com/search/collections/5058/?name=COTTON_KIMBAL&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,
EDWARD HARRIS,https://www.ancestrylibrary.com/search/collections/5058/?name=EDWARD_HARRIS&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,
THOMAS PICKARD,https://www.ancestrylibrary.com/search/collections/5058/?name=THOMAS_PICKARD&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,
NATHANIEL HAYWOOD,https://www.ancestrylibrary.com/search/collections/5058/?name=NATHANIEL_HAYWOOD&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,
SAMUEL P BROOME,https://www.ancestrylibrary.com/search/collections/5058/?name=SAMUEL_P_BROOME&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,
SAMUEL SAWYER,https://www.ancestrylibrary.com/search/collections/5058/?name=SAMUEL_SAWYER&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,
EBENEZER THOMPSON,https://www.ancestrylibrary.com/search/collections/5058/?name=EBENEZER_THOMPSON&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,"Jaffrey, Cheshire,New Hampshire"
CALEB ROBINSON,https://www.ancestrylibrary.com/search/collections/5058/?name=CALEB_ROBINSON&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,"Exeter, Rockingham,New Hampshire"
JOANNA HIXON,https://www.ancestrylibrary.com/search/collections/5058/?name=JOANNA_HIXON&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,
DAVID GILMAN,https://www.ancestrylibrary.com/search/collections/5058/?name=DAVID_GILMAN&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,"Warner, Hillsborough,New Hampshire"
SAMUEL FOLSOM,https://www.ancestrylibrary.com/search/collections/5058/?name=SAMUEL_FOLSOM&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,"Deerfield, Rockingham,New Hampshire"
JONATHAN CHASE,https://www.ancestrylibrary.com/search/collections/5058/?name=JONATHAN_CHASE&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,"Cornish, Cheshire,New Hampshire"
ONESIPHORUS PAGE,https://www.ancestrylibrary.com/search/collections/5058/?name=ONESIPHORUS_PAGE&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,
AVERY HALL,https://www.ancestrylibrary.com/search/collections/5058/?name=AVERY_HALL&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,"Wakefield, Strafford,New Hampshire"
EBENZER THOMPSON,https://www.ancestrylibrary.com/search/collections/5058/?name=EBENZER_THOMPSON&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,
THOMAS BROWN,https://www.ancestrylibrary.com/search/collections/5058/?name=THOMAS_BROWN&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,"Washington, Cheshire,New Hampshire"
JOHN EVANS,https://www.ancestrylibrary.com/search/collections/5058/?name=JOHN_EVANS&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,"Hinsdale, Cheshire,New Hampshire"
WILLIAM WHIPPLE,https://www.ancestrylibrary.com/search/collections/5058/?name=WILLIAM_WHIPPLE&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,
ENOCH POOR,https://www.ancestrylibrary.com/search/collections/5058/?name=ENOCH_POOR&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,
JOHN WHITE,https://www.ancestrylibrary.com/search/collections/5058/?name=JOHN_WHITE&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,"Packersfield, Cheshire,New Hampshire"
REBECCA WHITE,https://www.ancestrylibrary.com/search/collections/5058/?name=REBECCA_WHITE&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,
JOSEPH CHESLEY,https://www.ancestrylibrary.com/search/collections/5058/?name=JOSEPH_CHESLEY&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,"Durham, Strafford,New Hampshire"
TIMOTHY DAVIS,https://www.ancestrylibrary.com/search/collections/5058/?name=TIMOTHY_DAVIS&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,"Barnstead, Strafford,New Hampshire"
JONATHAN BAYLEY,https://www.ancestrylibrary.com/search/collections/5058/?name=JONATHAN_BAYLEY&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,
BENJAMIN DEARBORN,https://www.ancestrylibrary.com/search/collections/5058/?name=BENJAMIN_DEARBORN&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,"Exeter, Rockingham,New Hampshire"
SILAS HEDGES,https://www.ancestrylibrary.com/search/collections/5058/?name=SILAS_HEDGES&event=1790&event_x=10-0-0&name_x=1_1&residence=_new+hampshire-usa_32&residence_x=_1-0,
