name,url,county
PETER FRELIGH,https://www.ancestrylibrary.com/search/collections/3564/?name=PETER_FRELIGH&event=1777&event_x=10-0-0&name_x=1_1,
PHILIP VAN RENSELAER,https://www.ancestrylibrary.com/search/collections/3564/?name=PHILIP_VAN_RENSELAER&event=1777&event_x=10-0-0&name_x=1_1,
JACOB BLEECKER,https://www.ancestrylibrary.com/search/collections/3564/?name=JACOB_BLEECKER&event=1777&event_x=10-0-0&name_x=1_1,
JOHN JAY,https://www.ancestrylibrary.com/search/collections/3564/?name=JOHN_JAY&event=1777&event_x=10-0-0&name_x=1_1,
COENRADT FLAAKE,https://www.ancestrylibrary.com/search/collections/3564/?name=COENRADT_FLAAKE&event=1777&event_x=10-0-0&name_x=1_1,
PETER JAY,https://www.ancestrylibrary.com/search/collections/3564/?name=PETER_JAY&event=1777&event_x=10-0-0&name_x=1_1,
ANNA MARICHA JAY,https://www.ancestrylibrary.com/search/collections/3564/?name=ANNA_MARICHA_JAY&event=1777&event_x=10-0-0&name_x=1_1,
JOHN JAY BLEECKER,https://www.ancestrylibrary.com/search/collections/3564/?name=JOHN_JAY_BLEECKER&event=1777&event_x=10-0-0&name_x=1_1,
JOSEPH BINDEN,https://www.ancestrylibrary.com/search/collections/3564/?name=JOSEPH_BINDEN&event=1777&event_x=10-0-0&name_x=1_1,
JOHN VAN WOERT,https://www.ancestrylibrary.com/search/collections/3564/?name=JOHN_VAN_WOERT&event=1777&event_x=10-0-0&name_x=1_1,
JAMES WILSON,https://www.ancestrylibrary.com/search/collections/3564/?name=JAMES_WILSON&event=1777&event_x=10-0-0&name_x=1_1,
JOHN QUACKENBOSS,https://www.ancestrylibrary.com/search/collections/3564/?name=JOHN_QUACKENBOSS&event=1777&event_x=10-0-0&name_x=1_1,
CHRISTOPHER A. YATES,https://www.ancestrylibrary.com/search/collections/3564/?name=CHRISTOPHER_A._YATES&event=1777&event_x=10-0-0&name_x=1_1,
JOHN GANSEVOORT,https://www.ancestrylibrary.com/search/collections/3564/?name=JOHN_GANSEVOORT&event=1777&event_x=10-0-0&name_x=1_1,
DIRCK WYNKOOP,https://www.ancestrylibrary.com/search/collections/3564/?name=DIRCK_WYNKOOP&event=1777&event_x=10-0-0&name_x=1_1,
WILHELMUS MANCIES,https://www.ancestrylibrary.com/search/collections/3564/?name=WILHELMUS_MANCIES&event=1777&event_x=10-0-0&name_x=1_1,
LEONARD VAN BUREN,https://www.ancestrylibrary.com/search/collections/3564/?name=LEONARD_VAN_BUREN&event=1777&event_x=10-0-0&name_x=1_1,
JOHN VAN BUREN,https://www.ancestrylibrary.com/search/collections/3564/?name=JOHN_VAN_BUREN&event=1777&event_x=10-0-0&name_x=1_1,
JACOB TEN EYCK,https://www.ancestrylibrary.com/search/collections/3564/?name=JACOB_TEN_EYCK&event=1777&event_x=10-0-0&name_x=1_1,
GEORGE CLINTON,https://www.ancestrylibrary.com/search/collections/3564/?name=GEORGE_CLINTON&event=1777&event_x=10-0-0&name_x=1_1,
JACOBUS VAN SCHOONHOVEN,https://www.ancestrylibrary.com/search/collections/3564/?name=JACOBUS_VAN_SCHOONHOVEN&event=1777&event_x=10-0-0&name_x=1_1,
LEONARD BRONCK,https://www.ancestrylibrary.com/search/collections/3564/?name=LEONARD_BRONCK&event=1777&event_x=10-0-0&name_x=1_1,
HENRY R. LANSINGH,https://www.ancestrylibrary.com/search/collections/3564/?name=HENRY_R._LANSINGH&event=1777&event_x=10-0-0&name_x=1_1,
JOHN WILEY,https://www.ancestrylibrary.com/search/collections/3564/?name=JOHN_WILEY&event=1777&event_x=10-0-0&name_x=1_1,
WILLIAM VAN DEUSEN,https://www.ancestrylibrary.com/search/collections/3564/?name=WILLIAM_VAN_DEUSEN&event=1777&event_x=10-0-0&name_x=1_1,
CHRISTOPHER MILLER,https://www.ancestrylibrary.com/search/collections/3564/?name=CHRISTOPHER_MILLER&event=1777&event_x=10-0-0&name_x=1_1,
MORTIMER CREIGER,https://www.ancestrylibrary.com/search/collections/3564/?name=MORTIMER_CREIGER&event=1777&event_x=10-0-0&name_x=1_1,
JANNATIE CREIGER,https://www.ancestrylibrary.com/search/collections/3564/?name=JANNATIE_CREIGER&event=1777&event_x=10-0-0&name_x=1_1,
JACOB VAN WOERT,https://www.ancestrylibrary.com/search/collections/3564/?name=JACOB_VAN_WOERT&event=1777&event_x=10-0-0&name_x=1_1,
PHILIP CONYNE,https://www.ancestrylibrary.com/search/collections/3564/?name=PHILIP_CONYNE&event=1777&event_x=10-0-0&name_x=1_1,
PHILIP VAN VEGHTEN,https://www.ancestrylibrary.com/search/collections/3564/?name=PHILIP_VAN_VEGHTEN&event=1777&event_x=10-0-0&name_x=1_1,
MATTHEW TEN EYCK,https://www.ancestrylibrary.com/search/collections/3564/?name=MATTHEW_TEN_EYCK&event=1777&event_x=10-0-0&name_x=1_1,
JOHANNIS JACOB LANSING,https://www.ancestrylibrary.com/search/collections/3564/?name=JOHANNIS_JACOB_LANSING&event=1777&event_x=10-0-0&name_x=1_1,
PHILIP VAN ALSTYNE,https://www.ancestrylibrary.com/search/collections/3564/?name=PHILIP_VAN_ALSTYNE&event=1777&event_x=10-0-0&name_x=1_1,
GERARDUS BECKMAN,https://www.ancestrylibrary.com/search/collections/3564/?name=GERARDUS_BECKMAN&event=1777&event_x=10-0-0&name_x=1_1,
JOHN L. BRONCK,https://www.ancestrylibrary.com/search/collections/3564/?name=JOHN_L._BRONCK&event=1777&event_x=10-0-0&name_x=1_1,
COENRADT FLAAK,https://www.ancestrylibrary.com/search/collections/3564/?name=COENRADT_FLAAK&event=1777&event_x=10-0-0&name_x=1_1,
ADAM PERSEN,https://www.ancestrylibrary.com/search/collections/3564/?name=ADAM_PERSEN&event=1777&event_x=10-0-0&name_x=1_1,
TJATIE DU BOIS,https://www.ancestrylibrary.com/search/collections/3564/?name=TJATIE_DU_BOIS&event=1777&event_x=10-0-0&name_x=1_1,
PETRUS BRINK,https://www.ancestrylibrary.com/search/collections/3564/?name=PETRUS_BRINK&event=1777&event_x=10-0-0&name_x=1_1,
ABRAHAM HASBROUCK,https://www.ancestrylibrary.com/search/collections/3564/?name=ABRAHAM_HASBROUCK&event=1777&event_x=10-0-0&name_x=1_1,
JONATHON POTTS,https://www.ancestrylibrary.com/search/collections/3564/?name=JONATHON_POTTS&event=1777&event_x=10-0-0&name_x=1_1,
CORNELIUS E. WYNKOOP,https://www.ancestrylibrary.com/search/collections/3564/?name=CORNELIUS_E._WYNKOOP&event=1777&event_x=10-0-0&name_x=1_1,
ABRAHAM TEN BROECK,https://www.ancestrylibrary.com/search/collections/3564/?name=ABRAHAM_TEN_BROECK&event=1777&event_x=10-0-0&name_x=1_1,
KILLIAN VAN RENSELAER,https://www.ancestrylibrary.com/search/collections/3564/?name=KILLIAN_VAN_RENSELAER&event=1777&event_x=10-0-0&name_x=1_1,
PHILIP SCHUYLER,https://www.ancestrylibrary.com/search/collections/3564/?name=PHILIP_SCHUYLER&event=1777&event_x=10-0-0&name_x=1_1,
ARIANTYE WYNKOOP,https://www.ancestrylibrary.com/search/collections/3564/?name=ARIANTYE_WYNKOOP&event=1777&event_x=10-0-0&name_x=1_1,
JACOBUS PARSE,https://www.ancestrylibrary.com/search/collections/3564/?name=JACOBUS_PARSE&event=1777&event_x=10-0-0&name_x=1_1,
ISAAC BACKER,https://www.ancestrylibrary.com/search/collections/3564/?name=ISAAC_BACKER&event=1777&event_x=10-0-0&name_x=1_1,
JACOBUS LOW,https://www.ancestrylibrary.com/search/collections/3564/?name=JACOBUS_LOW&event=1777&event_x=10-0-0&name_x=1_1,
JOHN JACOB BECKMAN,https://www.ancestrylibrary.com/search/collections/3564/?name=JOHN_JACOB_BECKMAN&event=1777&event_x=10-0-0&name_x=1_1,
ISAAC ROSEVELT,https://www.ancestrylibrary.com/search/collections/3564/?name=ISAAC_ROSEVELT&event=1777&event_x=10-0-0&name_x=1_1,
ELSEY EVERSON,https://www.ancestrylibrary.com/search/collections/3564/?name=ELSEY_EVERSON&event=1777&event_x=10-0-0&name_x=1_1,
BARENT TEN EYCK,https://www.ancestrylibrary.com/search/collections/3564/?name=BARENT_TEN_EYCK&event=1777&event_x=10-0-0&name_x=1_1,
JACOB LANSING,https://www.ancestrylibrary.com/search/collections/3564/?name=JACOB_LANSING&event=1777&event_x=10-0-0&name_x=1_1,
JOHANNIS BAAL,https://www.ancestrylibrary.com/search/collections/3564/?name=JOHANNIS_BAAL&event=1777&event_x=10-0-0&name_x=1_1,
JOHN SAUNDERS,https://www.ancestrylibrary.com/search/collections/3564/?name=JOHN_SAUNDERS&event=1777&event_x=10-0-0&name_x=1_1,
JAMES VERNOR,https://www.ancestrylibrary.com/search/collections/3564/?name=JAMES_VERNOR&event=1777&event_x=10-0-0&name_x=1_1,
JAMES BECKMAN,https://www.ancestrylibrary.com/search/collections/3564/?name=JAMES_BECKMAN&event=1777&event_x=10-0-0&name_x=1_1,
REYNIOR MYNDERSE,https://www.ancestrylibrary.com/search/collections/3564/?name=REYNIOR_MYNDERSE&event=1777&event_x=10-0-0&name_x=1_1,
WILLIAM BECKMAN,https://www.ancestrylibrary.com/search/collections/3564/?name=WILLIAM_BECKMAN&event=1777&event_x=10-0-0&name_x=1_1,
MYNDERT VAN SCHAICK,https://www.ancestrylibrary.com/search/collections/3564/?name=MYNDERT_VAN_SCHAICK&event=1777&event_x=10-0-0&name_x=1_1,
ABRAHAM VAN DEURSEN,https://www.ancestrylibrary.com/search/collections/3564/?name=ABRAHAM_VAN_DEURSEN&event=1777&event_x=10-0-0&name_x=1_1,
JACOBUS LEFFERTS,https://www.ancestrylibrary.com/search/collections/3564/?name=JACOBUS_LEFFERTS&event=1777&event_x=10-0-0&name_x=1_1,
ABRAHAM CUYLER,https://www.ancestrylibrary.com/search/collections/3564/?name=ABRAHAM_CUYLER&event=1777&event_x=10-0-0&name_x=1_1,
EVERT WYNKOOP SWART,https://www.ancestrylibrary.com/search/collections/3564/?name=EVERT_WYNKOOP_SWART&event=1777&event_x=10-0-0&name_x=1_1,
MASS BLOEMEDAL,https://www.ancestrylibrary.com/search/collections/3564/?name=MASS_BLOEMEDAL&event=1777&event_x=10-0-0&name_x=1_1,
JOHN JACOB LANSING,https://www.ancestrylibrary.com/search/collections/3564/?name=JOHN_JACOB_LANSING&event=1777&event_x=10-0-0&name_x=1_1,
ARENT VAN SCHAACK,https://www.ancestrylibrary.com/search/collections/3564/?name=ARENT_VAN_SCHAACK&event=1777&event_x=10-0-0&name_x=1_1,
PETER GANSEVOORT,https://www.ancestrylibrary.com/search/collections/3564/?name=PETER_GANSEVOORT&event=1777&event_x=10-0-0&name_x=1_1,
WILLIAM WINNE,https://www.ancestrylibrary.com/search/collections/3564/?name=WILLIAM_WINNE&event=1777&event_x=10-0-0&name_x=1_1,
NICHOLAS HERKIMER,https://www.ancestrylibrary.com/search/collections/3564/?name=NICHOLAS_HERKIMER&event=1777&event_x=10-0-0&name_x=1_1,
NICHOLAS HARKIMER,https://www.ancestrylibrary.com/search/collections/3564/?name=NICHOLAS_HARKIMER&event=1777&event_x=10-0-0&name_x=1_1,
WILHELMUS MANCIUS,https://www.ancestrylibrary.com/search/collections/3564/?name=WILHELMUS_MANCIUS&event=1777&event_x=10-0-0&name_x=1_1,
HENDRICK QUACKENBOSS,https://www.ancestrylibrary.com/search/collections/3564/?name=HENDRICK_QUACKENBOSS&event=1777&event_x=10-0-0&name_x=1_1,
CORNELIUS WENDELL,https://www.ancestrylibrary.com/search/collections/3564/?name=CORNELIUS_WENDELL&event=1777&event_x=10-0-0&name_x=1_1,
MARGARET TEN EYCK,https://www.ancestrylibrary.com/search/collections/3564/?name=MARGARET_TEN_EYCK&event=1777&event_x=10-0-0&name_x=1_1,
JANNETJE CUYLER,https://www.ancestrylibrary.com/search/collections/3564/?name=JANNETJE_CUYLER&event=1777&event_x=10-0-0&name_x=1_1,
ABRAHAM G LANSINGH,https://www.ancestrylibrary.com/search/collections/3564/?name=ABRAHAM_G_LANSINGH&event=1777&event_x=10-0-0&name_x=1_1,
MARGARET TEN BROECK,https://www.ancestrylibrary.com/search/collections/3564/?name=MARGARET_TEN_BROECK&event=1777&event_x=10-0-0&name_x=1_1,
GARRET J LANSINGH,https://www.ancestrylibrary.com/search/collections/3564/?name=GARRET_J_LANSINGH&event=1777&event_x=10-0-0&name_x=1_1,
JACOB LANSINGH,https://www.ancestrylibrary.com/search/collections/3564/?name=JACOB_LANSINGH&event=1777&event_x=10-0-0&name_x=1_1,
GERRIT LANSINGH,https://www.ancestrylibrary.com/search/collections/3564/?name=GERRIT_LANSINGH&event=1777&event_x=10-0-0&name_x=1_1,
JACOB J LANSINGH,https://www.ancestrylibrary.com/search/collections/3564/?name=JACOB_J_LANSINGH&event=1777&event_x=10-0-0&name_x=1_1,
LUCAS VAN VEGHTEN,https://www.ancestrylibrary.com/search/collections/3564/?name=LUCAS_VAN_VEGHTEN&event=1777&event_x=10-0-0&name_x=1_1,
JOHN BARCLAY,https://www.ancestrylibrary.com/search/collections/3564/?name=JOHN_BARCLAY&event=1777&event_x=10-0-0&name_x=1_1,
CATHARINE DOUER,https://www.ancestrylibrary.com/search/collections/3564/?name=CATHARINE_DOUER&event=1777&event_x=10-0-0&name_x=1_1,
JOHANNIS ROSEBOOM,https://www.ancestrylibrary.com/search/collections/3564/?name=JOHANNIS_ROSEBOOM&event=1777&event_x=10-0-0&name_x=1_1,
CATHERINE VAN SLYCK,https://www.ancestrylibrary.com/search/collections/3564/?name=CATHERINE_VAN_SLYCK&event=1777&event_x=10-0-0&name_x=1_1,
JOHN H BECKMAN,https://www.ancestrylibrary.com/search/collections/3564/?name=JOHN_H_BECKMAN&event=1777&event_x=10-0-0&name_x=1_1,
JOHN H. BECKMAN,https://www.ancestrylibrary.com/search/collections/3564/?name=JOHN_H._BECKMAN&event=1777&event_x=10-0-0&name_x=1_1,
JOHN M BECKMAN,https://www.ancestrylibrary.com/search/collections/3564/?name=JOHN_M_BECKMAN&event=1777&event_x=10-0-0&name_x=1_1,
MARGARET RICHARDS,https://www.ancestrylibrary.com/search/collections/3564/?name=MARGARET_RICHARDS&event=1777&event_x=10-0-0&name_x=1_1,
CATHARINE CUYLER,https://www.ancestrylibrary.com/search/collections/3564/?name=CATHARINE_CUYLER&event=1777&event_x=10-0-0&name_x=1_1,
JACOB CUYLER,https://www.ancestrylibrary.com/search/collections/3564/?name=JACOB_CUYLER&event=1777&event_x=10-0-0&name_x=1_1,
PETER DE WANDELAER,https://www.ancestrylibrary.com/search/collections/3564/?name=PETER_DE_WANDELAER&event=1777&event_x=10-0-0&name_x=1_1,
AREANTIE WENDELL,https://www.ancestrylibrary.com/search/collections/3564/?name=AREANTIE_WENDELL&event=1777&event_x=10-0-0&name_x=1_1,
JACOB VAN SCHAICK,https://www.ancestrylibrary.com/search/collections/3564/?name=JACOB_VAN_SCHAICK&event=1777&event_x=10-0-0&name_x=1_1,
JOHN S. BRONCK,https://www.ancestrylibrary.com/search/collections/3564/?name=JOHN_S._BRONCK&event=1777&event_x=10-0-0&name_x=1_1,
CHRISTOPHER LANSINGH,https://www.ancestrylibrary.com/search/collections/3564/?name=CHRISTOPHER_LANSINGH&event=1777&event_x=10-0-0&name_x=1_1,
THOMAS JONES,https://www.ancestrylibrary.com/search/collections/3564/?name=THOMAS_JONES&event=1777&event_x=10-0-0&name_x=1_1,
BASTIAN J. VISCHER,https://www.ancestrylibrary.com/search/collections/3564/?name=BASTIAN_J._VISCHER&event=1777&event_x=10-0-0&name_x=1_1,
ABRAHAM SCHUYLER,https://www.ancestrylibrary.com/search/collections/3564/?name=ABRAHAM_SCHUYLER&event=1777&event_x=10-0-0&name_x=1_1,
PETER MONFOORT,https://www.ancestrylibrary.com/search/collections/3564/?name=PETER_MONFOORT&event=1777&event_x=10-0-0&name_x=1_1,
DIRCK SCHUYLER,https://www.ancestrylibrary.com/search/collections/3564/?name=DIRCK_SCHUYLER&event=1777&event_x=10-0-0&name_x=1_1,
ROBERT VAN RENSELAER,https://www.ancestrylibrary.com/search/collections/3564/?name=ROBERT_VAN_RENSELAER&event=1777&event_x=10-0-0&name_x=1_1,
HENRY BLEECKER,https://www.ancestrylibrary.com/search/collections/3564/?name=HENRY_BLEECKER&event=1777&event_x=10-0-0&name_x=1_1,
CATHERINE DOUER,https://www.ancestrylibrary.com/search/collections/3564/?name=CATHERINE_DOUER&event=1777&event_x=10-0-0&name_x=1_1,
STEPHEN MCCREER,https://www.ancestrylibrary.com/search/collections/3564/?name=STEPHEN_MCCREER&event=1777&event_x=10-0-0&name_x=1_1,
PETER QUACKENBOSS,https://www.ancestrylibrary.com/search/collections/3564/?name=PETER_QUACKENBOSS&event=1777&event_x=10-0-0&name_x=1_1,
BARENT ROSEBOOM,https://www.ancestrylibrary.com/search/collections/3564/?name=BARENT_ROSEBOOM&event=1777&event_x=10-0-0&name_x=1_1,
EVERT BANCKER,https://www.ancestrylibrary.com/search/collections/3564/?name=EVERT_BANCKER&event=1777&event_x=10-0-0&name_x=1_1,
CORNELIUS VAN VEGHTEN,https://www.ancestrylibrary.com/search/collections/3564/?name=CORNELIUS_VAN_VEGHTEN&event=1777&event_x=10-0-0&name_x=1_1,
JOHANNIS BECKMAN,https://www.ancestrylibrary.com/search/collections/3564/?name=JOHANNIS_BECKMAN&event=1777&event_x=10-0-0&name_x=1_1,
TOBAIS TEN EYCK,https://www.ancestrylibrary.com/search/collections/3564/?name=TOBAIS_TEN_EYCK&event=1777&event_x=10-0-0&name_x=1_1,
ALBERTUS VAN LOAN,https://www.ancestrylibrary.com/search/collections/3564/?name=ALBERTUS_VAN_LOAN&event=1777&event_x=10-0-0&name_x=1_1,
HENDRICK VAN NESS,https://www.ancestrylibrary.com/search/collections/3564/?name=HENDRICK_VAN_NESS&event=1777&event_x=10-0-0&name_x=1_1,
TEUNIS VAN VECHTEN,https://www.ancestrylibrary.com/search/collections/3564/?name=TEUNIS_VAN_VECHTEN&event=1777&event_x=10-0-0&name_x=1_1,
ABRAHAM BRINKERHOFF,https://www.ancestrylibrary.com/search/collections/3564/?name=ABRAHAM_BRINKERHOFF&event=1777&event_x=10-0-0&name_x=1_1,
MARY BRINKERHOFF,https://www.ancestrylibrary.com/search/collections/3564/?name=MARY_BRINKERHOFF&event=1777&event_x=10-0-0&name_x=1_1,
JACOB C. SCHERMERHORN,https://www.ancestrylibrary.com/search/collections/3564/?name=JACOB_C._SCHERMERHORN&event=1777&event_x=10-0-0&name_x=1_1,
PHILIP DE FREEST,https://www.ancestrylibrary.com/search/collections/3564/?name=PHILIP_DE_FREEST&event=1777&event_x=10-0-0&name_x=1_1,
JACOB TURK,https://www.ancestrylibrary.com/search/collections/3564/?name=JACOB_TURK&event=1777&event_x=10-0-0&name_x=1_1,
ALEXANDER MILLER,https://www.ancestrylibrary.com/search/collections/3564/?name=ALEXANDER_MILLER&event=1777&event_x=10-0-0&name_x=1_1,
BENONI BRADNOR,https://www.ancestrylibrary.com/search/collections/3564/?name=BENONI_BRADNOR&event=1777&event_x=10-0-0&name_x=1_1,
RYNIER MYNDERSE,https://www.ancestrylibrary.com/search/collections/3564/?name=RYNIER_MYNDERSE&event=1777&event_x=10-0-0&name_x=1_1,
